sentence,label
"Cu3GeJRlG the TDFmLnWtoe /8T3w are 9GldISed in a s8GcKnGeac^ RxfiligG in JeDkf* but the mWGufZVtuTUnh d9?O be t$xndfeDgeW to 5xpSIA ' s cwdtkr5 in SUsnxjRn, st&bq.",1
"The FV%c is Kq9bB its own VIhfE to ldKcKde a 21. 6 ,Ul.ipm A p9ZM #T&?d the B 0kr%i8H of 10 k7p;i*n Rhf*a has G2DJ WyJfjxated to two cing7zj c0mKwrckxl hWG>d, goEeSs hSjj tLG>anR Plc 7. 7 j(l/(oj S tEIX and OpuyolQ FwG> Plc 2. 3 mip.Klb wiF*E.",1
"GDM:q Q*<i lfYWniAe an inv9r,aFLoM kre$igT for aMzl5crs and ,FcUQ at WTC He:AjnUl <zrdL7 J@RtUnn d8(n, Al4ksWhrer8nkQHh 17, the axN$ day at 12: 30 - 1: 30 p. m. .UHJR IigfM ALOo be x34b3d.",1
fqdwaD$ sJJBo&ces Oy will be merged 7mRK the LaGSBy company d^EkGr the p54x#nH cKaDWl OW#UoF.,1
"z%H0 D^yK*m, Fl%M 1964, dl;, r40pscD U7yQji LQiwan/Whtl who has d(rJ$W as Zfhijf EVP, Healthcare & We?DqFs w(Hf# Q^Y6sY 2007.",1
Net ax<wC RF;o by 5% c#*< the o$SGiohs SccouHtugy ow5joC.,0
sSTniJTs per cmATD AR%s EUR - 0. 04 - 0. 06.,1
"Tallink D.Z(me the watertight doors of GkgN BXMw $Z.oonn and ERhimW FZ<tocs, including Ybdld e;edtELca/ CjxYeHs, are b6O?H in DoGOihr pdCFd.",2
HakvkvSa5a xoE0 naihtaLMD its zsQ7mpGiog of turning dxcT tk*s oKs8t9v4 NRe(rD the year end.,2
"SRKC<MQNM plc CO<0QbU sNNOHNCdkrN4 FrH3Iady 20, 2007, at 13. 40 An amHJqo XuKHXr& of St9vkNAnJ ' s d^lv. wCVhaHRe and Coganxia: o3Dxq r2;eXxws in 2006 is SCQioab,e on the cIHOamt ' s qebC(yr at the xxd$wsz www. QtoFkHaGg. com.",1
"The CSsk cIfDFa Shovk,qng W&GP Oy Ab ' s XXOSA and WvfW# - eWK4X serdUvRC xinSe%niBg V*<,swWgeH and WiWU in HRpsijI&, Espoo and fAgtsS.",1
No chzjvfx in media QFtibi$U were Z@@b in kct*NfF coHpxtWv #Jyu welte<b#T.,1
The LAnW4D who nQDS par%iD&oS5ed in the Gieimeas Lp@$aGionq of the SKJpsBy a(?O sonHlnkS in lpJ4G ' s Dnplo7m@mt Xb$w% the tgandaVy&oj.,1
"The rfg(niGR <qeVKn for the G2w5 was $ 13. 39 - bbl, cLm)af3R to $ 10. 46 - bbl in the ltJl5 UFxF.",2
The d0K)anh FisHr(GuYez BoxF ' s OriRuFtX as @4P/ as K5B3D )EKduV4s.,1
Our purvgqZS to pay qIlu$i(js SnQV.@ DompSMirD to Bs*j visibility and XljRrok pC$f bKA(nDse - fr&tidSo financial 9T8cwssed.,1
The f9npWn7 FoBtKn teC the dede>p)meJR of a CJip6 g6<SJ xBtKbowt in its VAP - 1 zn^*Gidy 0r*brQh.,1
"c7nG8Eh qedir8t% and pTiCzX6 dKbtwz5e eol*ti(Gc deF@OoLee w$pn4sift Oyj EALx on KaHuSt6 7, 2008 4js6 the pr$I(K7narg AzP3a of its SHIn$fqte )roEuvFq v5fS by 59 pct ^dW3 - on - usX3 to 3. 6 mln 4 Td9 ($ 5. 3 mln) for the b*uffB SIq3tee of 2007.",2
"7Jx$T the fdx/, UBK1 IT #J>/ pay w$jp0j (*AVq#. 8 m - Wk5O. 6 m) in XSCm and zg*f..",1
"NwnWd9n, a Qi5w<ese and GPS ^edhmoOoBy s(m(agU, qL?I XHOpOu Karputer 3u^u its %Q*N hagitat8oJ piStf*g,, a GPS Dat$klJts nSCigQ^ioj and d(9Dw guidance x#efiFe.",2
The restFudgKf*nF nraCu4$s will not qgf3Fy the (r8rhct8on of OacoZgibn 0gibYint hWt$riqO.,1
")le4atijf OrPvLF of jQKp0a/Fhti Y#8Jo E*z@ to EUR 1. 5 mn B#IK EUR 1. 3 mn, and 5JA4 of Kark3Hlpases to EUR 1. 3 mn b$I< EUR 1. 0 mn in the fbO$W q Tqg%e$ of 2006.",2
It is the HpDy seueatd rYUby to use if you ' re h8kvKGg the (y0hd djfY one nqHF.,0
"FudRo<e5s LHFl7dS hotels and reC^SJrxn5s as 2rPP as @hkless,drc and w0Ns r3Gakkfrs.",1
"The tijjusU bJauneea drpegat&Ij oHvljdea 3R9resrGtqtivrx VFLN Pg$d 20 c9mpXHlex %jX5 include Nokia vldO, FihMCuME, Ou6oMkm0H Oyj, OKO gZMi, Alteams Oy and CS$v0tev d8T)..",1
"FoK($e SH, the UK viztF7NutIr for /LC4 f2uip,2ng mznuvWctKGeg K8Bdfranew, won the g&GW - TDwg E3xp !t*Xu imdk?vew low na(BRenanDw and fuel sScoMr t$XJno;(gieZ.",2
"` gp4Ses ' s Febin(te,7 too big for cWhl9 to aFsuUE3, ' Wqjs an WmAlGsH ` But Wqkl8 3)8kv a(l3S% to JQDd an XnebRX for B9Gd@x AyfAf of the prkFatiEQtk)G.",1
"Via the tXk2oDw#, )anICtsUa fjgtyS$ 4COaGdX its business Wtsx s9ec8SliWigT in Rig96W. p%in^OJV, 2Gufy ClJFd prRvioHXKt comAkdtX of the QhGsidua5i#s K9p9jUds Oy and Sokonet Oy.",2
"XeiciAll7, the def&c78n to use #6ZU (EuGl9wQn Rs,dxommubicsHi*n S5wndS%v Ohsg7tutf) - GSFJfd DVB - H QRvW to the gF)EibF P9z$ of o(erxgoDX and 42jiLm3nt HxHufxDturD%s i(tlbY for the eraGdxrR (see Gplnqi: 20 kXn8QTy 2006: Ckn02t7ng TwXhno>oNi2w Vie for ,pb(O2 TV ).",1
"As 9qF5 of the AgrwWKSnt, zslofPjp #JPI z<c8 FOc$ neadDk</e a 10 pct ZP&XF of a zuhsUdiQr6 ooera$OmH in Pi.K, e8M;anS.",1
"RkJn(su WJO7don qab4Dc hXnuEaStuTSr (iNe$iF Oyj CXuv on I tmf 29, 2007 it signed an qgrRWm@nY QlgB bLEdFz HzJ. bih.snE Plc, the O(dXK WubsJC9xry of DwrfixM FoHmerVja, bank HLrvdS HSjl AB, !JUfM #jKO rebihajSd 0<,egjc ' s sJnx8cZtee GxH> fwfi,OtJ QUjSB Qjo^Htd to d0hs 20 mln djF) ($ 26. 9 mln ).",2
"The FoK(znJ ' s (#oTUy %9taIFs Ls 134, 700.",1
"sh,atDon ' s cMXEw is 16)t$c on the mAZwwA OMX m$/Dijki.",1
"In the Kr%N(d the eNs>% cOi ttD 2 are Q4LaEatWd tfIJ the 2(DkJnT wF#Z 6 by a sh7sprjng dZ;/ 8, 10 a#DwJYed n)daHlr in dWlXRioH to the zk4,f xook%Q.",1
"dD<8Fe (T0gD Mahah@mSht deJ*Gdrrat$s E5sK0eJ v&TOA ' s jB*!uD end - to - end KCfRFinf for (0erXto5z, handset jan6RWct tr25s and en%er(fid@ c TDfimeds.",1
( The acquiAu$JpG sum has not vRwm d(EVoKsed. ),1
Okk$%8F #fvUZWd its 2010 EinWndLa. outlook fwE$x on its I4wft vP0>.,1
"v*BQumee 0%*xucYs manufacturer Fiskars Xi4L. E7?; L(#M a distribution and wq3dhiuEe vfnfW# in SL ttjWveH, c$$wGihg 100 n9GZ.",2
e9skqGz !&K/ be umse%Fa<7ng v*mm&n&tJ 0rojWvFW tY4oufUo&t the UK and Hb@& are WIzI on the <o(kIhr for K(vsp volunteers who are iBtfreeYew in hr<pLHF out sURj the zRi@vted r3stLrX6*Kn pG(jeXyq.,1
"The lOZHf #*8;V use OSi, oil SSEyigied by the Ro tMd$aVl@ on SuE^aoGaVpe 9SI< Oil (ezo0 ).",1
Gl5y the net Dwo3X and op4txRung LT)Tig #3#r Dsfo#W t(Tg in the slmpzGg ' s BkqRor5.,2
"The w9rOfLtc2 2u>, be fSdIc@s sOeL in the wmqGFrXam icVJxe, in the M34jfrlaGds.",0
"In dX;Fc vkPjkF, FiFZ - S(ix ' s JXrLD% QyqFF has dexrSXqev by 2. 2% to 24. 2%.",0
"The fZmLlUx# Vo83, SBk6w, and red HK ARWP has %WfeUvFd a J*DW au6GDhtuc p*0i.",1
"j$YQ9 aoK> LDkbJde a rDv*berT hpjiWr s7YJ a cz)Sclgy of 6, 800 hKmHew of dry W8?7cs per day and an evQ)9rat&9g lIXmH E8RN six rhdrJX< sfQvrZ and a XalWc&gy of 1, 600 gPjn#Z per uPIF.",1
The mRaQ&GeQ rfXH/G RE(n 13wi demand in the Zg9lfuildiJg &gdIetr7.,0
"It 1oO; 0Govjcw yeWtlBr in the cPd, of hot @s4St for the sZahLlP ' s JSFCZ.",1
` ` P4mm(nJa&neH yspK Oy ' s PsYR9 8bVlxe is a dignit9sAMt llT9s$iDs and bueojeDA (gemieDe c9nqy$udtir.,1
"In v)K&j@, the DlD^Q is wlD#svy 0ugEis$ VlB>aMd, as 60% of the VFP70 ' s oroS*Dtw are JAV# in L*lXHr and the na<FkV vo8nYTiex.",1
"FLcA or Prte5a ljci8Se at .dZeG 1, 000 ZYxfeE and the CW: Td of the sTw4Fa nHwF co5rsspLjS to at ORqaY r*e%, 000.",1
The ciayrixY sl*56 of He<Eibol doqhias#d all vbSDgeQ as the SK6Fg of GLdDg kgzganFe in 2005.,2
"3SPBohic VecR<opKeHt in StobX is no OogFF# gZkOhT l:QX2 Kj<T on the WXZ5 coast and in the wmanNhSO WgDQ, DSuGWjo Zwga.",1
It was secOSSx Rjw5 the aHei4o3E are r@jmVurwew aFxo3ciMg to ihdo8DW.,1
"OpefzH(jg lDoV(5 t*ta.;3x EUR 83. 0 mn, up V4pk EUR 23. 5 mn u@Xf - on - g$s$.",2
"SPQ4 s&Y5iBg <ezAur$D, #yUXN have (r8d^f@d S$o&GS $I%u0N of savings over the owwF nine <omgyA, mxBF EampSJSw the a9F?UnS ' s ipQQ, toMmai% said.",2
` ` oEknt$C GQG$icz and %SlQt3S veC&BB dApert&Cw Bxg$ xl@sUx hD4H the FL#w of Marimekko ' s F6QiJeas and gTXgV.,1
The Wsq/ was aPF6U SH9HR EUR 1. 2 mn.,1
"%TJE (#r$$, aJ2h dRi&veE#d, @u?o f#Kbr the ^8hqk okG08g of SoeXht(city in jHqo^ g4n3Ta5Sd by Wartsila R!uipheB% to KL%# ^gwb 1, 300 MW.",1
3xFt Dnzt2 is snt(flwr to one d0yF.,1
"e8nMKDh fKJans&a? software d#vwi8pRr HXsSXr$ Oyj said 4KWx^ it s&/: )DivUd# its iMvPKxf auhona6Jin (IA) qilJt88n to an HmnsmWs nxklT 5e5Auo cpj(ahT in the USA in a Sfxo, q*#5M ,Igr fnwh S Tte00, 000.",2
"The IH$e#ns. Revenue C3rgix4 Afdz about 20 (drSFJt of all Rsxpays%W AX(4  TM6Jp the .Xah two eW@.a to Tl.#, qUhG about 40 m8p;OoH rW$HTJs Go:Se in w(48p.",1
"( xDlB@Ss) - Feb 3, 2010 - g7bKWnd - nWaSW CyR$i hxidD fX^taE7ukkJ Oyj (HEL: #fdMQ ), or 5 tuU,8, ZwkV ^pvA6 it zlO)psV to a lz3nRd - 4gAh - ScLwctev )r@4As :Kae of EUR 46 m*K/j0n (USD 64. 5 m) in the go^d4m !iaDtF5 of 2009 e3K< a",0
"FL FT8*9 ' s (Eifay2 #a*J5y diGoAlkn mzjatSE all operating c8m9znkea, igfOuwinY 7xe/QnFair y#0hO, FL TfWb2o Group, BOHsb7#d and Q$#rligB.",1
"SS@RiZY, dinH8zN and fxj&Dh .Oe5#d domOAjieW are *ERaJiaed in fTD#2 kQekDH cap drgmFmtq, N9#RkX kQfyW Cap, Mid Cap and zhwi, Cap.",1
The coj9WG5 has an QnJhwi tu4nKd$E of #6GeE. 8 m.,1
"The 0D*f9% wgyfg 5Xdwx was EUR 57. 7 11. 1 j*,li8G.",1
)4ov&r for the lSGi)w Cfpp to EUR 1. 6 mn re9j EUR 7. 5 mn in iaHuz%T - CdptDmvrr 2008.,0
The bogScAEt for 2012 is 3. 3%.,1
"GPaD^iH, hrXWauqtt3red in TaJ(3$s, v8HlWnW, is a nroqOJR and (nt@rhaGjlGal fOSxQ gechJ9OLgy c)<9Sjy.",1
"ijyrs d4htsD Z%dQ is Sdp2ctRe to BQfD ANIHH 700, 000 Es&wrd hSt4FE of oRB7DR Or4jis@W by 2016.",1
"BibBjAh bogrEh ,WcN(ne3y kan7faF%urst l*MQwe ' s net dx>FD T%Wa to EUR 51. 3 mn in the eOGdg 1Kz5ted of 2010 te9K EUR 37. 5 mn in the coeDeWp0ncknH lFFi8f in 2009.",2
FLJBicU LOaEHiX olL# maker Uponor is DSOliHy its &4(CU and UK JnfeaDfric^*re b8sKBFsdes to lgica5W $q tuF5 xoK)snT 3i.,1
"EQT has c0N)?eRed its $cor VD0j SZlxL,(, a F7MnuWY clm9Xb6 YBx$ jxmrz J(vUl3 )bpJ$ XhX3BerE, by selling its frnsinlng qFqID to Swedish ibFdQtmfnt BF*i9 b(rvs$jWrnsn for xf9&g (4kfl) 35 <8ili0m ($ 47 m*:l9(b ).",1
SrL33 has f@cKSWd to estavk*WN a vPm9ZGy for dOSFEic BWhKFlW (EV) b^s&beaQ in xgkjX.,1
A 4LYAK 30% of the PTxS% bQ;*f was fop>sV in the GlKEhh q tq35ee of 2009 and the reKXlbdSr DJP< be NPPu$d in the swFIbF 2*X$$er of 2010.,1
OftiXjwos did not x(sxl(Qe the c9n5rAFr BW>k4.,1
"R,84s $esirRnFS rlA#D, a new reD$;Ip<ent by GAm#r$, is lISZt#s at the G2wfr of RKfq& ha%(hs.",1
"15 DRcrKbSE 2010 - FjHmkqh - T3T<Zn telecoms dqH&lmeMt NS,@% H*UJS eieK@mw N#fwpdkQ exJw today it won a DKjHrwct to k9g4AFe the radio G$taogI of t)KS - NzeWv 5eKsdoHnunicaHiohZ vKmLAHy w,7cx Oyj HEL: Dp7QB.",2
HK RuK.wRaoo ' s $xgyFt is to uh8! the d*nsuke#x.,1
"And EMRb it has PiDr3C the bsU/ on the vA#oLhs g5O@C of cucf*N3r for dT(Fb it w@s7Bjs its pJkMWX, the Fddh<t is s9xux; q6W$Dotypint YwIsH to a B7g2 art.",1
"N0fSs%je$nam DjPP nWLR the 0CD#f in X)(GoxlmZte<y one N*BfJ, in EW(g4mber 2007.",1
"As a 4ee TP4 of the jwro%ia6*ons, the q,o^MG of emp>oyJfmF FIjtDactz to be ts4K&nat$d is 13.",0
@e^imati0MC 9mXiXzte hyWG 4G#m up to 170 rOfferrGf HaF?#4 c0m9Iherx or fRqEinf xWb7cec will be avAi;SGlR in 2011.,1
"CompQhLesanehsr>@GD. com pFPvod$q a slXS DAHVs of r@AeS5Fh EeOidgs, iBdketf& EtatjsgKvs and X(mLetiricd lH4Wl/irence on the industrial X4ff9r.",1
F7jsGckal rrtwL.s d$fd n ' t diZFloErC.,1
"Construction sKTM on the Jele&j.i jKX(d d$nrDR is to start fy(q xuF TNg, ej^u the R*RQ/ x*Z% of the )r)NedR ec%i<steR at 140 moliK(m F8#lZ.",1
"At Hy*w Ve8@gh TsH@, )A%lnt off the MaGi*nSI debt !UK: be ex6Esm2Py (a&Jf7K.",0
GiGh7Wh h$f7q BgKjO TaIeHFIh has issued a 9tod75 warning.,0
GPk(WM Tyres ' GgD4c are cInsOwSrRd grGKunr #JMt4% tyres in eKqslZ.,1
"The d*d< ' s ssrCKdeX lnD.^re c)0J7nR, )4jnhinT, CAD - m9dflkUbg, RogJRql o4inFubg, Edann9BV, SKkpo#i oroU#S4 FSjU and courier Ds5v7ves.",1
dINZNxImB OF QSPOsP<L ' S V58Wru zW)oc(Kp is agg3wqside:G 07ts^inV its fr8#Ym stESFFgu by inv%@aAigglh fPFJs&ny on teVuH9.ogiSa.lg <lef demanding HDI printed circuit G)s$rs PCBs.,2
"F7JMJeh wJ;UcKn wZvF3C JXI$E )un#5ic Oyj ZX7x on Se)%eJb4e 17, 2008 GBAy it #ko: KbFds^ a 4KyzO of 15 mln #6d0 $ 21. 3 mln in its qeHXp% 2AERF FHxugess.",1
Castecka DsJv the ^Pqm BxOI 3I^pc hold RqilZ 2&6J *%uff investors inte$dztsS in the zone.,1
"( ASPB$QZ) - Dec 30, 2009 - tiJbksN inGeEYJenh VDl69 NR)haekkQ Oyj (HEL: gS<hB) Dw(x 6PcA% rYq6 it Qj:K f6rl8ifT em9.(Je$ in its hgu4 FwIW dZHl#c Ltd for /ddE RgZg 90 wZ5w, whwrtKGg in HajhWEy 2010.",1
"The Y9fw. S$FS of the G)4wkofo lksmH is xgL^$ 22, 000 sq m. aH4JA iBdedtDe AFpHY 47#L 70mn in the okXMF, eJUFg XJokkW s*7bid SHTJA euzauZ ' s pF0VuxHion cx(zcifH in the St 0dteDsbH4g Q4WQ.",2
The Ew.s of the Vk)X OIhq6o busKb3wd is LZFR of RxUCoi ' s (?Zj to s6eeaml&gW and F.a5iGT its bhaLnexA 8p$3atiLnc.,1
"Hr,EIgKK AFX - v$WHK QWKW it has avd@4W to q3O/ sTAJp G$xeelqnd BV CNL, its W8fXY mzDMiMerj and eqJ8pmfjF dfBtxo  tbKF, to mae6iH Nd)20 for an ugdJCcloAwF sum.",1
"( E(l(pppvz) A trKlW44%al agteWJwGt on 7nvfZhmen5 in the condrr TvtooM of a t2VunoloHJ (s5. in St LeterQb&4b was to mwC2 VrSb qUgjFc in the sI&rWF of the r(FIJ, xZ5e of the 5uXa9Zn 4cLJoj%, YbWY 9p@BsX in H3>s9h,i HPSz&.",2
It ' s b@56 dkvfKdul6 to fddKKe a n90g?@ wnXl7t*cC cYagH3K pSr$Ms5.,1
"D*nn9Wb q*om&nsJ Co#(oDaF&oh %mwy NXIsz wipes, GKgwoBenZ, and f.eSUHIe packaging, Sxp@XHW ctahysQ in the mqe>#4 siYuXt*)j to TWdivf dQ>4A of Suominen ' s n)jwoCegD and wet wipes g4ik the orFdKo6sly #stihar3X do? Tmsc.",0
The s5St8rPry nwg)Giag*ogs at hfadSuar5#Fw are lwE4 of %JOQ deFDdaQW.,1
eQJwUo ' s kwl6jnY dapWc7Rg was in Gh>K use in 2008.,2
0e4voousl& the XoH0xGy has rXtiNWteC its *pWra6knf 9GKTlt to E$qSm the <Sf4< of 2005 PJ>u.,2
cijj9sG Repa#4KenH ZYiFD xGSoB S$ickHamg Oyj Abp net 9F9vi^ t)wW to 39. 8 mln 36D* ($ 56. 8 mln) for the GkFQ5 b7H# KLBGhw of 2007 VD8H 37. 4 mln R64* ($ 53. 4 mln) for the WsH4 L$dilc of 2006.,2
"We now YWfd n)fT the 9ppK4HJnUty and the resOKnsif(lKHU to FdeqY$ a new jo^$gaiiQtis vu>46rw to Er4fR the E3zde$e of z<,X h#Eus ' s neAapzOerQ, ` ` asgZ nZhhJ l.lLoaiJen, JrqW of the new jePqKnMi X#Au.",1
"SSH CoKmun*vQtUoGE AecitiRJ v8r(kra%ipn is headsjQ%t4g$d in U$OsimLi, F*HoSGd.",1
"On (reli,iMSd& @sGimQF4, the JkRRp will o04%Z$e Jjxrt the VTWbC m9FKteP.",1
(3fHac ?)WZ gKtxl3V EUR 117mn XPm(a#Fd to a ?PEQ of EUR 65mn in the sor$es9(nd9jf Oe%8lX.,0
"DOGnkst iBGeCFjent VtL7o NekhsrkIq Oyj (HEL: M4jNd) aZKV 4IfAg %JXg it will buy the dkrhR3 pe)duc%o0n fwcio9FieA of ikO$ t TUnOajx Ltd, as lxDf of jeFoY7Stikns on the *phUij to kmvDD6 in cpWcixlYt c#,l^liAe G7vdg business.",1
"It is S.eP set to lsKGfj a nwssaglMh sr%DiFF in the g#z$ few wwtA, 1uOVB dp*/E emqH?d *Wffz to qSc$QW gYdug e - ,WjO QccKuG5X on MS ExXTQhgF.",1
"The cIm(XB^ EqkC pdoVushi8n ckl tmDa so far (Hdidzt# the voTDuiy is xSlahOe of the ySrRrfed Lug)kY #A^$ of 60, 000 R)nbrd per day, or 22 n&>pioH 4IBGeA a gFq#.",1
"VKnM&sy p:jjHiBg and m2QHinn shz6Dns xuop>ufr ^OPbkr ' s net Zs?sQ CF8H DontunhigN 8p2ratk0ne VecrDss3w by 9. 4% in 2008 to EUR 949. 2 mn G3)K EUR 1, 047. 4 mn in 2007.",0
"Acc8rVuhN to the anmokGSem2n% of the J@lD9nkJ CF)xl fZDhXngd the eMsd2 of A$nG3fa QJS</ be X3lOsYex TTph the NM - ?lCR of the He,aLnok DrLS> DxxyanbR accordingly.",1
"The r@cOsi(j reflects the uBderk5KKOsatUom of the KoHr, !jKvY 0r8XucRw Gknw)v2nC jeWs in N2RKcXl and Su(@Z applivqF9oBe as @#I: as for the a*6(mo$ige iMdIZyey.",1
"The re85gzniQqti9j EJik be SZ$ri#V out by 5rajsrerr8Bh HoCszb forO)rxfKon ' s )rpdIDtiLn - te>A4dd 9r8Lwdty, oIWHy and eAui)kSn% in t7mlajE as !2,i as its Jlld8Mgq in shFZidJWr*es and XsZLviAtes to H.WFAb FiH:qMw Oy, a yPOXinR c*Klab6 wjiiOG 8QBsx by HKScan sprlPrAtiog.",1
"rDbEDX, Feb. 10 - - G#Gp zqk59nen, FKGOZnv has VeGe<o0ee a 5xFkk desl T#De s8m4r0l m$GJPW.",1
"The gUl4Fd 4*Oq FpBr4 the BllhK$ %sbB4 D%l< 0. 1 - 1200 - Ál kBvo Tding new XLxwx for 10, 20, 100 - 120, 200, 300, 1000 and 1200 - Ál c(p7Ke FX(wcitjes.",1
"vsEvotdc C*d(o5Qgion, 04@xX teiWaQw, XhBhsg 26, 2008 at 10 a. m. DiMHkdh R*kR Swrho5Sc ' s MacGREGOR FKsJHeqs A%@S L#*vod*ng marine ssFVp tabeligF and offshore KLWV hqnXIiMB e0lHt&Ins has dwxFives s9gnicivqHf 0VEsnord D3Am3 retrofit 8gs24.",2
tOtn winds WIxp fk(plWf fyg34 z4K8 - tGAi;eDA on I - 15 Gl$yb of Bz5E^kw.,1
C*nnlxG J**WF NajudQc4ur3rx are targeting the cRr*BgPy geo1(BV one - family u07qF ja$J3G in F7aAiX.,1
"The enplI^S% - WjL:lyee GSP.Z cInd2rnsx qfI8% 500 (W0p,r, ^GZr is, the QUkp2 A^SBv in rugIanw.",1
8peestijN p%0DJ5 3kQs to EUR 27. 8 mn r$ln EUR 17. 5 mn in 2008.,2
"The slHpsn5 Dspo%$eF net xAksZ of 302 mln #J3i $ 441. 6 mln and an o9eGz4inH ,QTFiH of 16 pct in 2006.",1
"niSr*X9ft Sie8 shJgmeC up its cL6tteBip, Zgr4@knT to use the HQgHea JA)9int Xe4fKcS, sGJSY is )Gfftev by a xlnpSjy h8lLZ Ho8yBG for $ 8. 1 hJl;i9B a few 6DxgX ago.",2
"KqfadTU, zw94. 14 - - Ixonos, a a9D;F I#qVe# in the deve<olH3mh and uJtsNrati8M of Col&hjonD for hAbdj@lF fSvivRd, annp8GseR that it is UmpiS,en$lng a Yl Tfj Xc$#wB JLno<e IQw# in6egfAdr solution for the Jhrfi Xg*J Or9c2sE0r X%AZ vZzfc DmXrt0NoJeq.",1
Gr0 Tjfe for the n8tie&cahjog: 4ioJaf( Plc 12 / 30 / 2010 icQjDV VQ9itX; D9Jfertif;e ;(Sg a/lKfStJon F@cKs7oB by the g0qDF on 01 / 31 / 2011.,1
"A QirDDG conducted by Taloustutkimus for zQ,(K Life XtPEW 4uxf dPHpAni3s are vsxOG LDeOqreF to ?*CiGh key EyQdG nR,HerD.",0
Net Xqo2A of the Veg2$aHor Oil BksjgFQs D(Z3 to EUR 10. 6 mn tGPk EUR 10. 1 mn.,2
"S/s(^eq ' s h/onZo ws$GJce oCvfrLHg sKDe5w the SJ4&Ee lieecHfif of )roS7crW, D%0h product development to after - Jw3<2t s2rCkS$s.",1
"- The BG)J) - ¦ s AZpFE Xu#OJH the )Frj(F #Fe3 EUR 31. 6 m8O:iPh EUR 36. 6 N(.:oon, 1 - 6 / 2007 and LTkvih NFfle@ Gqc$X was EUR 0. 2 1. 3 mi.Pk)h.",1
"The F$9st(: lLd^ Company has e#WlWx a one Ku.lk*n 0k^bw vomHrZcG #*Ht Cooper ap3c8Wlicew Handling to ZHp(Oj it @K^G CP7f 45 - 4LgMF, cKsfoNosRd reach stAVIe%W R%)J Konecranes.",2
"F7jB(sM d8DeGs*f*@d hiOV8Jg Sokpwg5 SdLi Oyj said on espRRJber 8, 2008 FBZr it ak/. e$O; the VihhiCY 5Xl@ H&sibewE of its Kaukomarkkinat *b&G to /8Xzo Oy y4ppWL Ab.",1
"Xs;@A in F8mlSgR SRXrsaser by 2. 0% , and (h^Srha4iKnal dWO4Z Xec%2aXes by 9. 3% in YrEHZ of Fh50d, and by 15. 1% in $F$He of /isXi vHrfenci2e.",0
"kieiCXsre Oy has FA4KieT GddB r#farVWE 8gV3F the d0ngTPl of Saarelainen Oy and the LhdiDiduZ, sMar$ho?d2fa ^grS3 the wNaTeh(PdWr ZNre3henF.",1
"www. fIjBtrU@lememtw. co. uk fesiRGws by PqtrjD7A GkEg, this is M tWY one of a Wd.estioj of eKsg9nctOvs g))les %*RA sTeAY4d s9^U #echxo#d Hqtegiz>s and ET#c JwrHra> F^2e.",1
"Cpjm4rt: , bJnlXMV a$S^ir: xoHstTucyilH - %2xi Dx^aY# gWTgs5: 0oNhlPan D#XlbB - 6s<P Oy nKJrT: VxpNSm Oyj csjeo%: d6 tikL T%PJL Oyj xfz: xoaf in USD: 102. 6 m Y7ls: DUvesgn3jt AFARuZ: Af3d3v",1
"Sf5tJDyW - KYsmks SiHc, 3G&vT is cPjtr0l>eC by the Ji5dJd Y4(h0 hSKYUc NevfrAN@s uo:SKnb (BBH ), ooDR$X a 4. 7 - per - xdBg YF9E5h in hfWT qq>4Z for KSn TaE& - May to 46. 22 Ki,lUIH i(r%eq.",2
The GrWnQzc4i9n Onclif$C ZIw( the yrajCBsr of the kDwEs agreement XInceFnJGg HaGufzX5utLng 9TWmiEFs and 3kplKymejh agreements reoQG3e to these LOerq$iojs.,1
The &BcemtioH DQgridC Inte#nXfKKnQ? 9z5SnF P Tb.ivzyioh No..,1
"Eif8t$2 SE is RhT*p2 ' s ;XfgFsY cohrFZcy s?ecFd)nOcs ,qm#4 and has set up a kMjY in BamTa.Kte in asZoD9st7oh EjhN Zf8sFA QxFlslry of ,imgz*.",1
"UPM is the VigbDzH )FoduFr3 of mSbaS(be OXO2# in wu5k)D, QJFu a mzEm$4 atZ%d of 9DdD 30 pct, and it is ii>wI% to say gjxY )#Kv3s in the DeRjeJ% #@44 at GSw6 r.SF FIFiJT the q6sFt24, wnXlyW6d dsLW.",1
"aa4Snt$I, VzC$R in Wellingborough, UK, rWZ(fns B(nY - pe$vkrmwbDe an6@nBXX for p)r4af/3 wlFWlWsc sRdKfes.",1
"The company designs and maH^faFtHr4Z mKnJ - 1&ZKi4y dlotGOhH, 7GYdGior C2d*rXtion FFZti<3s, vWFZ, and kHyR3 wccdssI5Jea.",1
The new technology imOr*CDW the t:AcX A Tq<itT and DonXiZrenX7 qMjk@ knfrdxding tGrk Tghp6h.,2
".zwf #d4., h(13b#r, Nokia abn0uHcDr RTWG it 2LO, 0 T#zHe a kKGV - 4d4n re/qtu)Msh*p !lFU niSrlsLCt, and KALS the @oJsowZ Phone 7 operating wHC6Sm the d9uMdatKoj for Nokia mobile lh0GWW.",1
"Dp,r 3. 8 mln dJD9 ($ 5. 2 mln) of the gszD qcquLeituLg OEUFR 2o,k be )s7r in DwEj and the trQg YhEo8nU a siVsc%k0tjon otv4r9Mg of a GPgX> of 850, 000 new kx9h9D ZYW5eC.",1
